koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,label,koi_tce_delivname_q1_q17_dr24_tce,koi_tce_delivname_q1_q17_dr25_tce,depth_duration_ratio,insol_prad_ratio,stellar_luminosity_proxy
0,0,0,0,1.541676547,1.139e-06,-1.139e-06,0.362,0.067,-0.362,170.543719,0.000605,-0.000605,1.9118,0.0213,-0.0213,296.5,3.7,-3.7,1.88,0.27,-0.28,1592.0,1517.84,645.82,-492.42,94.1,5533.0,110.0,-160.0,4.337,0.132,-0.108,1.089,0.161,-0.161,285.66165,37.9645,12.899,1,False,True,155.08936338039368,807.3612726801741,6561.700893
0,1,0,0,1.541530919,2.608e-06,-2.608e-06,0.759,0.032,-0.032,131.98454,0.00209,-0.00209,4.8691,0.0109,-0.0109,213260.0,395.0,-395.0,115.49,30.35,-27.3,2689.0,12320.99,9883.0,-6255.66,601.5,7631.0,237.0,-316.0,4.059,0.192,-0.157,1.937,0.509,-0.458,291.88705,42.430149,15.348,0,False,True,43798.639625672164,106.68447392255197,28631.275439
0,0,1,0,1.541350116,4.368e-06,-4.368e-06,0.272,0.708,-0.272,132.32528,0.00228,-0.00228,3.29,0.708,-0.708,378.0,23.2,-23.2,1.5,0.2,-0.1,1273.0,619.14,285.34,-135.36,51.7,5150.0,170.0,-139.0,4.59,0.026,-0.097,0.784,0.104,-0.052,297.02771,46.874519,15.316,0,False,True,114.89358209921517,412.7597248268501,3165.4784000000004
0,0,1,1,1.540411479,9.451e-06,-9.451e-06,0.781,0.186,-0.584,131.99239,0.00444,-0.00444,1.703,0.21,-0.21,107.1,11.8,-11.8,0.92,0.25,-0.08,1446.0,1029.25,790.73,-269.86,12.1,5769.0,155.0,-172.0,4.57,0.032,-0.179,0.812,0.212,-0.071,286.01587,38.411339,14.991,0,False,True,62.888982449217586,1118.748783968713,3803.755536
0,0,1,1,1.540399732,7.306e-06,-7.306e-06,0.106,0.364,-0.106,131.99296,0.00502,-0.00502,1.63,0.174,-0.174,57.6,5.0,-5.0,0.58,0.07,-0.06,1312.0,700.19,273.4,-205.07,14.8,5160.0,153.0,-138.0,4.518,0.088,-0.064,0.784,0.088,-0.088,286.95206,38.960941,13.328,0,False,True,35.337401633495936,1207.2220565136959,3171.6249600000006
0,0,1,1,1.540398683,2.154e-05,-2.154e-05,0.47,0.177,-0.184,131.99063,0.00307,-0.00307,1.5676,0.109,-0.109,73.0,19.6,-19.6,12.65,2.64,-3.23,4689.0,114263.25,64600.19,-58731.81,4.8,4971.0,86.0,-161.0,2.373,0.03,-0.03,14.678,3.067,-3.749,286.97745,38.898762,13.254,0,False,True,46.56797233479693,9032.66727014488,1070970.5531640002
0,0,1,1,1.54039744,1.709e-05,-1.709e-05,0.723,0.259,-0.499,131.99974,0.00955,-0.00955,1.787,0.437,-0.437,127.6,28.9,-28.9,1.08,0.33,-0.19,1520.0,1267.95,1199.6,-493.23,7.0,5649.0,168.0,-168.0,4.421,0.164,-0.246,0.884,0.279,-0.15,286.99091,38.916222,14.608,0,False,True,71.40454873836109,1174.0266907160271,4414.444944
0,0,1,1,1.540397253,2.702e-06,-2.702e-06,1.225,6.813,-0.101,170.50479,0.0015,-0.0015,2.1541,0.0846,-0.0846,816.1,25.7,-25.7,25.69,7.44,-2.33,1470.0,1105.68,965.56,-306.98,38.8,5663.0,171.0,-188.0,4.53,0.036,-0.204,0.915,0.265,-0.083,286.92639,38.921631,15.974,0,False,True,378.8587443207166,43.039313233191386,4741.205175000001
0,1,1,1,1.540396094,3.98e-07,-3.98e-07,1.093,0.153,-0.102,131.996172,0.00022,-0.00022,2.8044,0.0112,-0.0112,55123.0,182.0,-182.0,48.81,0.0,0.0,1576.0,1455.18,0.0,0.0,340.4,5780.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,286.94046,38.923927,13.76,0,False,True,19655.890865821257,29.813152431609254,5780.0
0,1,1,1,1.540395781,2.453e-06,-2.453e-06,0.062,0.374,-0.062,131.99631,0.00145,-0.00145,1.6305,0.0333,-0.0333,173.4,4.1,-4.1,0.94,0.06,-0.04,1211.0,510.22,110.12,-80.88,46.6,4955.0,99.0,-160.0,4.592,0.024,-0.042,0.735,0.044,-0.033,286.95236,38.918331,12.057,0,False,True,106.34768086618776,542.7866566099398,2676.8148749999996
0,1,0,1,1.540395674,1.29e-07,-1.29e-07,1.072,0.035,-0.021,131.9963513,7.11e-05,-7.11e-05,2.80168,0.00385,-0.00385,70615.0,83.0,-83.0,117.33,22.51,-48.77,2850.0,15595.35,9485.23,-11111.55,997.9,7394.0,233.0,-311.0,3.897,0.375,-0.125,2.283,0.438,-0.949,286.94843,38.928219,7.57,0,False,True,25204.511148842423,132.91868973903786,38538.186065999995
0,0,1,1,1.540393027,1.504e-06,-1.504e-06,0.343,0.65,-0.343,131.998449,0.000878,-0.000878,1.75,0.298,-0.298,526.2,24.1,-24.1,2.17,0.55,-0.36,1502.0,1200.85,923.52,-457.5,72.1,5466.0,164.0,-147.0,4.396,0.162,-0.198,0.946,0.24,-0.16,286.97745,38.913261,14.844,0,False,True,300.68554246540435,553.3868417572157,4891.610855999999
0,1,1,1,1.540392098,2.054e-06,-2.054e-06,1.184,1.589,-0.044,131.9989,0.00129,-0.00129,3.7271,0.0623,-0.0623,1022.0,14.3,-14.3,17.63,1.51,-1.68,1210.0,506.98,164.83,-134.57,87.2,4911.0,146.0,-131.0,4.564,0.066,-0.039,0.724,0.062,-0.069,286.93588,38.924469,14.449,0,False,True,274.20775557195793,28.75666314482909,2574.2283359999997
0,0,0,1,1.54038914,1.498e-05,-1.498e-05,0.043,0.41,-0.043,132.00494,0.0058,-0.0058,1.683,0.217,-0.217,71.8,9.7,-9.7,0.84,0.24,-0.13,1638.0,1701.3,1418.98,-622.37,9.1,5974.0,161.0,-179.0,4.422,0.101,-0.188,0.989,0.281,-0.152,285.47534,38.099361,14.753,0,False,True,42.66188790143321,2025.3547317205575,5843.294854
0,0,1,1,1.540389045,2.59e-06,-2.59e-06,0.136,0.323,-0.136,131.99987,0.00143,-0.00143,1.8325,0.0463,-0.0463,485.7,11.9,-11.9,32.54,1.4,-12.53,4379.0,86889.72,13203.89,-60407.72,48.6,4964.0,72.0,-260.0,2.562,0.033,-0.03,15.155,0.649,-5.838,286.9718,38.936481,13.561,0,False,True,265.04760433964293,2670.243310687053,1140101.8601
0,0,1,1,1.540379557,9.028e-06,-9.028e-06,0.329,0.143,-0.329,132.00637,0.00564,-0.00564,2.026,0.157,-0.157,76.9,6.5,-6.5,0.81,0.2,-0.13,1581.0,1481.09,1082.22,-556.04,14.6,5812.0,157.0,-157.0,4.408,0.153,-0.17,0.914,0.226,-0.151,286.94647,38.885189,14.298,0,False,True,37.956545924705864,1828.5039154272647,4855.321552
0,0,0,0,1.538185321,7.011e-06,-7.011e-06,0.7,0.258,-0.482,132.49067,0.00402,-0.00402,1.683,0.101,-0.101,277.2,21.0,-21.0,1.29,0.17,-0.12,1234.0,547.92,264.07,-156.05,15.2,5107.0,184.0,-184.0,4.615,0.033,-0.077,0.723,0.097,-0.065,297.95297,40.806808,15.329,1,False,True,164.70578448854158,424.7438567877079,2669.577003
0,0,0,0,1.538180949,1.615e-06,-1.615e-06,0.932,0.063,-0.679,131.822823,0.000896,-0.000896,1.2635,0.0538,-0.0538,841.0,22.4,-22.4,1.0,0.23,-0.18,602.0,30.85,19.76,-11.82,47.7,3364.0,74.0,-67.0,4.978,0.07,-0.07,0.274,0.062,-0.05,297.72925,42.86692,15.722,1,False,True,665.610870114072,30.849969150030855,252.55566400000006
0,1,0,0,1.534679933,1.611e-06,-1.611e-06,0.108,0.318,-0.108,132.331163,0.000885,-0.000885,1.7237,0.0293,-0.0293,456.6,8.3,-8.3,18.39,4.53,-6.79,3570.0,38505.56,23492.53,-24441.88,64.6,4965.0,45.0,-105.0,2.863,0.195,-0.105,8.834,2.175,-3.262,298.38043,41.296391,12.224,0,False,True,264.89512972377463,2093.831316268009,387466.39553999994
1,0,0,0,1.529283907,2.154e-05,-2.154e-05,0.981,0.177,-0.184,131.4176092,0.00307,-0.00307,14.0075,0.109,-0.109,54.8,19.6,-19.6,2.26,0.47,-1.1,2550.0,9998.13,6311.03,-7708.88,41.5,6438.0,181.0,-227.0,3.829,0.51,-0.12,2.266,0.472,-1.101,284.89017,38.991505,11.268,0,False,True,3.91218961897629,4423.949369933907,33057.559128
0,1,1,0,1.527491117,1.278e-06,-1.278e-06,1.164,0.045,-0.034,132.259806,0.000768,-0.000768,7.9136,0.0586,-0.0586,33546.0,137.0,-137.0,27.85,2.29,-3.05,988.0,224.31,77.08,-72.12,298.6,4273.0,149.0,-164.0,4.652,0.059,-0.027,0.595,0.049,-0.065,300.00583,44.718781,15.935,0,False,True,4239.031004974853,8.05421874132069,1512.748825
0,0,1,1,1.52593737,2.056e-05,-2.056e-05,0.681,0.259,-0.467,132.6849,0.0113,-0.0113,1.958,0.256,-0.256,159.1,20.4,-20.4,1.39,0.41,-0.17,1697.0,1963.41,1736.69,-695.61,9.6,6184.0,193.0,-257.0,4.448,0.062,-0.2,1.038,0.302,-0.13,295.31754,40.190639,14.943,0,False,True,81.2563425657086,1412.524163651681,6662.9136960000005
0,0,1,1,1.525924746,9.965e-06,-9.965e-06,0.208,0.238,-0.208,132.69258,0.00613,-0.00613,1.955,0.194,-0.194,74.1,7.5,-7.5,8.86,0.51,-2.86,3786.0,48691.77,8384.28,-28645.43,11.9,5000.0,60.0,-130.0,2.81,0.03,-0.03,10.533,0.602,-3.409,295.31638,40.18652,12.705,0,False,True,37.90279391161437,5495.684481299721,554720.445
0,1,0,0,1.525924389,3.86e-07,-3.86e-07,1.217,0.147,-0.089,355.479571,0.000181,-0.000181,3.15998,0.00992,-0.00992,24627.0,70.4,-70.4,49.86,17.22,-6.91,1722.0,2072.8,2170.29,-776.23,423.9,6203.0,194.0,-259.0,4.427,0.072,-0.217,1.06,0.366,-0.147,295.32077,40.187359,15.063,0,False,True,7793.401289438132,41.57240189385476,6969.690800000001
0,0,1,1,1.5259105,9.818e-06,-9.818e-06,0.986,0.01,-0.686,132.7061,0.00555,-0.00555,3.114,0.109,-0.109,83.9,7.0,-7.0,2.63,0.61,-1.2,2545.0,9917.8,6820.55,-7388.14,14.3,6640.0,189.0,-237.0,3.884,0.448,-0.112,2.099,0.479,-0.959,295.32501,40.187576,12.203,0,False,True,26.942830140388523,3771.025182119702,29254.51864000001
0,0,0,0,1.52373073,2.497e-06,-2.497e-06,0.942,0.058,-0.679,131.61813,0.00136,-0.00136,1.4796,0.0342,-0.0342,364.7,13.1,-13.1,1.26,0.09,-0.12,818.0,105.95,24.06,-27.15,34.1,3746.0,75.0,-83.0,4.736,0.053,-0.025,0.51,0.033,-0.05,287.50116,47.469269,15.313,1,False,True,246.48537004232898,84.08723485140092,974.3346
0,1,0,0,1.523298835,5.079e-06,-5.079e-06,0.41,0.032,-0.035,132.32762,0.0022,-0.0022,5.9083,0.084,-0.084,195070.0,1573.0,-1573.0,38.95,6.61,-4.82,1404.0,919.42,543.35,-306.55,174.4,5311.0,204.0,-185.0,4.469,0.104,-0.127,0.866,0.147,-0.107,290.17883,37.848949,17.38,0,False,True,33016.25966584979,23.605134182153165,3983.0163159999997
0,0,1,1,1.52327807,2.751e-06,-2.751e-06,0.026,0.884,-0.026,132.3306,0.00147,-0.00147,3.813,0.476,-0.476,924.2,19.1,-19.1,22.88,6.36,-2.27,3461.0,33813.44,24776.63,-7510.95,78.5,4477.0,67.0,-47.0,2.633,0.1,-0.1,7.912,2.198,-0.785,290.17807,37.852039,14.161,0,False,True,242.38126347200014,1477.8600752683535,280259.053888
0,1,1,1,1.519529227,1.892e-06,-1.892e-06,0.866,0.005,-0.004,132.55256,0.00112,-0.00112,5.1675,0.0511,-0.0511,8372.5,69.0,-69.0,11.12,3.33,-1.32,1653.0,1766.31,1608.95,-595.73,155.1,6033.0,190.0,-232.0,4.46,0.05,-0.2,1.046,0.313,-0.125,290.51465,40.693001,15.551,0,False,True,1620.222231210018,158.84081305388372,6600.801828000001
1,0,0,1,1.51945182,3.427e-05,-3.427e-05,0.599,0.353,-0.386,132.5975,0.0229,-0.0229,2.95,1.1,-1.1,13.7,2.1,-2.1,0.5,0.09,-0.07,1901.0,3080.82,1405.08,-945.89,9.6,6168.0,80.0,-86.0,4.25,0.125,-0.125,1.307,0.23,-0.188,290.4678,40.754238,12.585,0,False,True,4.644066222350433,6161.627676744646,10536.479831999999
0,1,0,0,1.51918335,1.034e-06,-1.034e-06,0.336,0.017,-0.012,131.913532,0.000692,-0.000692,5.45573,0.00804,-0.00804,499990.0,796.0,-796.0,128.17,34.57,-34.57,2517.0,9460.59,7798.13,-5208.86,899.3,7426.0,233.0,-311.0,4.116,0.198,-0.162,1.698,0.458,-0.458,288.82379,42.602341,15.106,0,False,True,91644.91431120779,73.81282613862194,21410.672904
0,0,0,0,1.5184181,0.0002121,-0.0002121,0.561,0.026,-0.471,132.138,0.116,-0.116,2.842,0.218,-0.218,196.8,14.7,-14.7,1.85,0.56,-0.37,1926.0,3261.65,2997.74,-1483.39,15.9,6302.0,197.0,-241.0,4.259,0.158,-0.193,1.269,0.384,-0.256,289.87506,43.420959,14.118,1,False,True,69.24698478290472,1763.0531010523778,10148.495021999997
0,0,1,0,1.516372183,9.622e-06,-9.622e-06,0.596,0.382,-0.389,131.83387,0.00513,-0.00513,1.239,0.185,-0.185,93.8,14.1,-14.1,1.06,0.35,-0.12,1686.0,1911.54,1839.71,-614.1,8.8,6142.0,171.0,-236.0,4.456,0.056,-0.224,1.046,0.341,-0.114,293.98837,40.458981,15.16,0,False,True,75.70615358663956,1803.3379213793194,6720.060472
0,1,0,0,1.51264208,3.24e-07,-3.24e-07,1.192,1.048,-0.13,132.025984,0.000172,-0.000172,1.871,0.0133,-0.0133,23842.0,81.7,-81.7,36.72,5.07,-4.12,1357.0,801.0,366.96,-235.15,262.6,5258.0,158.0,-142.0,4.508,0.09,-0.09,0.811,0.112,-0.091,291.8429,49.119099,15.724,0,False,True,12742.911414798817,21.813724896140393,3458.2970180000007
0,1,1,1,1.507761203,8.78e-07,-8.78e-07,1.292,2.116,-0.13,132.942717,0.00049,-0.00049,3.096,0.0256,-0.0256,2773.7,21.6,-21.6,31.77,3.07,-2.76,1301.0,675.11,248.37,-176.26,153.1,5069.0,166.0,-151.0,4.53,0.058,-0.065,0.818,0.079,-0.071,298.88397,41.662079,15.583,0,False,True,895.8976434439135,21.249920640543888,3391.7895559999997
0,1,1,1,1.507101452,1.085e-06,-1.085e-06,1.246,0.127,-0.096,132.092456,0.000683,-0.000683,5.2005,0.0263,-0.0263,15847.0,70.5,-70.5,39.32,9.92,-6.11,1573.0,1453.29,1143.25,-547.01,273.5,5884.0,195.0,-195.0,4.453,0.13,-0.174,0.876,0.221,-0.136,297.26233,43.30434,14.848,0,False,True,3047.2064133820954,36.96057891758446,4515.240384
1,0,0,1,1.507100589,4.299e-06,-4.299e-06,0.336,0.014,-0.013,132.09322,0.004,-0.004,5.8097,0.0116,-0.0116,497660.0,946.0,-946.0,131.16,37.89,-34.07,2378.0,7555.78,6432.98,-4106.75,711.8,6919.0,190.0,-309.0,4.099,0.19,-0.171,1.748,0.505,-0.454,297.26019,43.306358,14.15,0,False,True,85660.17424993127,57.60734936255452,21141.032176
0,1,1,1,1.507099289,1.567e-06,-1.567e-06,1.265,0.511,-0.108,132.09341,0.000863,-0.000863,4.8361,0.0484,-0.0484,1282.0,10.8,-10.8,26.56,6.79,-2.12,1448.0,1037.46,804.55,-259.99,142.7,5762.0,173.0,-173.0,4.576,0.042,-0.168,0.801,0.205,-0.064,297.25482,43.308979,15.542,0,False,True,265.08958353020336,39.06099250523372,3696.9049620000005
0,1,0,1,1.50650745,1.536e-05,-1.536e-05,0.677,0.29,-0.466,132.98683,0.00866,-0.00866,2.622,0.287,-0.287,27.8,2.4,-2.4,1.13,0.25,-0.3,2498.0,9242.43,5892.76,-4931.67,14.4,6839.0,163.0,-225.0,4.003,0.204,-0.136,2.02,0.446,-0.545,293.82175,45.10775,12.491,0,False,True,10.602589396418995,8179.13435474836,27905.8556
0,1,1,1,1.506507172,2.45e-06,-2.45e-06,1.226,0.776,-0.037,178.18515,0.00131,-0.00131,4.5346,0.0719,-0.0719,880.9,12.0,-12.0,13.4,0.79,-0.99,801.0,97.56,18.93,-19.63,86.7,3755.0,59.0,-66.0,4.774,0.042,-0.025,0.473,0.028,-0.035,293.61743,45.016701,15.591,0,False,True,194.2618545711078,7.280596471597279,840.1023949999999
0,1,0,0,1.506503686,5.7e-08,-5.7e-08,0.401,0.004,-0.002,132.9914262,3.11e-05,-3.11e-05,5.02151,0.00108,-0.00108,477100.0,138.0,-138.0,178.15,43.7,-53.4,3250.0,26341.29,19178.73,-15690.67,3289.1,8751.0,240.0,-412.0,4.026,0.198,-0.132,2.352,0.577,-0.705,293.60986,45.018631,13.249,0,False,True,95011.24263194883,147.86017318068946,48409.69190399999
0,1,0,1,1.50650136,4.679e-06,-4.679e-06,0.556,0.04,-0.455,132.98952,0.00285,-0.00285,3.1126,0.0843,-0.0843,66.9,1.9,-1.9,0.8,0.17,-0.14,1562.0,1403.44,909.44,-553.82,41.9,5607.0,151.0,-151.0,4.381,0.176,-0.144,0.948,0.206,-0.169,293.7749,45.087639,12.903,0,False,True,21.49327845104464,1754.297807127741,5039.0333279999995
0,0,0,1,1.50650036,1.764e-05,-1.764e-05,0.684,0.288,-0.45,132.9895,0.0121,-0.0121,2.762,0.285,-0.285,45.4,3.7,-3.7,0.81,0.25,-0.14,1809.0,2520.53,2340.16,-989.86,15.0,6201.0,175.0,-197.0,4.336,0.132,-0.198,1.126,0.353,-0.19,293.79514,45.098499,13.912,0,False,True,16.437358277567604,3111.7615904177896,7862.099075999999
0,0,1,0,1.50635409,4.7e-07,-4.7e-07,0.86,0.042,-0.125,170.998064,0.000246,-0.000246,1.5155,0.0483,-0.0483,2211.7,18.3,-18.3,4.53,1.01,-0.44,1452.0,1054.12,703.1,-292.26,181.1,5714.0,155.0,-172.0,4.563,0.04,-0.16,0.831,0.186,-0.08,295.66522,49.351009,15.525,0,False,True,1459.3853781686714,232.69752037582327,3945.865554
0,0,1,0,1.506019633,8.822e-06,-8.822e-06,0.528,0.426,-0.317,133.02809,0.00478,-0.00478,2.408,0.154,-0.154,136.9,8.7,-8.7,1.08,0.26,-0.14,1628.0,1660.03,1217.85,-546.35,18.8,6065.0,182.0,-182.0,4.454,0.098,-0.168,0.896,0.216,-0.116,299.10248,41.887459,15.005,0,False,True,56.852135858747566,1537.0633916079707,4869.0790400000005
0,0,1,1,1.50179931,1.362e-05,-1.362e-05,0.256,0.203,-0.256,131.55611,0.00749,-0.00749,3.275,0.421,-0.421,100.1,6.8,-6.8,0.72,0.1,-0.05,1229.0,540.71,297.79,-155.95,19.1,5024.0,227.0,-227.0,4.613,0.028,-0.083,0.736,0.103,-0.055,295.21753,39.933128,14.762,0,False,True,30.56487616339659,750.9850680762944,2721.4807039999996
0,0,1,1,1.50178705,1.657e-05,-1.657e-05,0.359,0.109,-0.359,131.56426,0.00649,-0.00649,2.936,0.305,-0.305,86.7,8.0,-8.0,0.93,0.29,-0.1,1617.0,1619.24,1548.0,-508.81,13.4,5964.0,184.0,-226.0,4.471,0.056,-0.21,0.987,0.312,-0.104,295.19534,39.92725,15.028,0,False,True,29.529962694154396,1741.1164074017124,5809.943915999999
0,1,0,0,1.501760172,1.2e-07,-1.2e-07,0.518,0.003,-0.004,131.5669078,8.07e-05,-8.07e-05,5.85519,0.0033,-0.0033,387900.0,182.0,-182.0,90.92,15.3,-7.05,1905.0,3110.42,1322.69,-607.76,2624.0,6327.0,69.0,-88.0,4.315,0.051,-0.119,1.29,0.217,-0.1,295.21747,39.910042,11.825,0,False,True,66248.90631236453,34.21051436196091,10528.7607
0,0,0,0,1.499144441,3.838e-06,-3.838e-06,0.331,0.127,-0.331,133.07022,0.0021,-0.0021,1.4259,0.0719,-0.0719,258.9,14.0,-14.0,1.09,0.08,-0.04,1137.0,395.06,95.17,-56.43,22.2,4723.0,94.0,-94.0,4.628,0.012,-0.045,0.691,0.049,-0.025,294.44177,40.55759,14.84,1,False,True,181.56940769380202,362.440034458684,2255.142763
0,0,0,0,1.4951513,1.197e-05,-1.197e-05,0.974,0.007,-0.685,132.66025,0.00653,-0.00653,3.43,0.154,-0.154,52.0,4.3,-4.3,1.44,0.23,-0.32,1870.0,2880.38,1257.57,-1211.7,14.2,5635.0,85.0,-77.0,4.117,0.203,-0.087,1.452,0.237,-0.316,298.66348,43.89407,14.22,1,False,True,15.160345434301622,2000.2624998177087,11880.29304
0,0,1,0,1.49131759,2.416e-05,-2.416e-05,0.467,0.522,-0.255,132.1676,0.0149,-0.0149,4.721,0.435,-0.435,25.8,3.0,-3.0,1.26,0.28,-0.7,2475.0,8873.77,6129.6,-7341.02,10.3,6014.0,192.0,-213.0,3.782,0.578,-0.136,2.429,0.537,-1.344,298.30786,41.965389,13.953,0,False,True,5.464942710243018,7042.669013754752,35482.846573999996
0,1,0,0,1.489457454,9.962e-06,-9.962e-06,0.171,0.361,-0.171,131.99809,0.00771,-0.00771,3.028,0.134,-0.134,56.3,2.3,-2.3,1.58,0.34,-0.51,2415.0,8026.6,5024.1,-4729.45,29.7,6316.0,154.0,-173.0,3.908,0.292,-0.117,2.087,0.449,-0.673,284.69278,44.010208,13.09,0,False,True,18.593124638994503,5080.1233670105275,27509.773804000004
0,1,0,0,1.489442254,9.2e-08,-9.2e-08,0.455,0.006,-0.006,132.0042975,5.16e-05,-5.16e-05,5.51392,0.00269,-0.00269,417900.0,121.0,-121.0,115.45,36.34,-27.22,2328.0,6938.66,6435.44,-3516.54,2309.2,6962.0,192.0,-288.0,4.148,0.162,-0.198,1.62,0.51,-0.382,284.62198,43.971981,13.99,0,False,True,75789.98683513964,60.100995581628446,18271.0728
0,0,1,0,1.48922187,1.799e-05,-1.799e-05,0.393,0.069,-0.393,132.3722,0.0102,-0.0102,1.882,0.172,-0.172,613.6,64.7,-64.7,2.5,0.0,0.0,1594.0,1524.19,0.0,0.0,10.8,5780.0,157.0,-160.0,4.438,0.071,-0.128,1.0,0.246,-0.111,294.15503,46.575706,17.352,0,False,True,326.0359585356225,609.6757561296976,5780.0
0,0,1,1,1.487084251,4.626e-06,-4.626e-06,0.678,0.285,-0.465,133.97746,0.00281,-0.00281,1.3233,0.0886,-0.0886,295.7,19.7,-19.7,1.6,0.41,-0.13,1462.0,1076.29,797.23,-275.35,17.9,5650.0,152.0,-169.0,4.551,0.031,-0.178,0.876,0.22,-0.073,281.43735,42.725269,15.52,0,False,True,223.45634137660292,672.6808295744814,4335.6744
0,1,1,0,1.485898163,3.531e-06,-3.531e-06,1.173,2.43,-0.092,132.74414,0.00188,-0.00188,2.446,0.106,-0.106,224.6,8.3,-8.3,14.96,1.48,-1.62,1272.0,620.65,222.06,-178.2,32.8,5088.0,151.0,-136.0,4.559,0.072,-0.048,0.727,0.072,-0.079,282.54819,41.334431,14.151,0,False,True,91.82334757835339,41.48729669202562,2689.1555519999997
0,1,0,0,1.485710994,9.5e-08,-9.5e-08,0.105,0.022,-0.072,132.7935653,5.15e-05,-5.15e-05,2.2874,0.00174,-0.00174,20824.0,21.1,-21.1,14.48,0.88,-0.88,1562.0,1404.81,293.01,-261.68,1176.6,5624.0,101.0,-112.0,4.432,0.04,-0.049,1.018,0.062,-0.062,298.39526,47.81501,14.141,1,False,True,9103.781977886692,97.01725849328325,5828.2861760000005
0,1,0,0,1.481655821,2.88e-07,-2.88e-07,1.103,0.036,-0.035,132.699429,0.000162,-0.000162,3.4913,0.00927,-0.00927,59134.0,119.0,-119.0,59.19,15.99,-10.64,1935.0,3314.58,2586.83,-1359.81,554.4,6478.0,162.0,-210.0,4.307,0.139,-0.186,1.174,0.317,-0.211,292.15167,47.719501,13.873,0,False,True,16937.525581437978,55.998985369167336,8928.471927999999
0,1,0,0,1.480324075,1.16e-07,-1.16e-07,0.388,0.016,-0.004,131.7556963,6.42e-05,-6.42e-05,3.20209,0.00283,-0.00283,400010.0,384.0,-384.0,47.81,5.34,-4.8,1313.0,701.93,273.65,-192.4,1095.9,5260.0,157.0,-141.0,4.56,0.082,-0.06,0.717,0.08,-0.072,282.22711,46.246159,13.983,0,False,True,124921.49660955918,14.681656250122227,2704.1081399999994
0,1,0,1,1.480323978,3.368e-06,-3.368e-06,0.617,0.041,-0.617,131.7553,0.00245,-0.00245,1.833,0.184,-0.184,166.2,6.4,-6.4,1.46,0.42,-0.28,1743.0,2180.25,1841.79,-918.63,43.4,5996.0,162.0,-180.0,4.342,0.153,-0.187,1.081,0.311,-0.207,282.01251,46.4282,13.66,0,False,True,90.67098163067014,1493.3208949856885,7006.691756
0,0,0,0,1.480283464,6.172e-06,-6.172e-06,0.058,0.392,-0.058,134.37254,0.00325,-0.00325,2.486,0.108,-0.108,60.5,3.3,-3.3,0.97,0.16,-0.17,1822.0,2597.27,1166.42,-977.2,21.3,5897.0,105.0,-117.0,4.25,0.156,-0.104,1.259,0.204,-0.224,294.11307,40.362968,13.522,1,False,True,24.3362733965111,2677.59517773693,9347.222656999998
0,1,0,0,1.47623061,1.62e-05,-1.62e-05,0.375,0.09,-0.375,131.603,0.0105,-0.0105,2.032,0.277,-0.277,39.1,5.0,-5.0,0.71,0.22,-0.08,1802.0,2484.49,2304.48,-744.43,9.7,6325.0,168.0,-205.0,4.409,0.067,-0.202,1.112,0.353,-0.118,296.97861,49.817329,14.063,0,False,True,19.24211651470644,3499.2767615820258,7821.140800000002
0,0,0,0,1.475323222,4.392e-06,-4.392e-06,0.136,0.339,-0.136,131.83272,0.00257,-0.00257,2.3155,0.0735,-0.0735,154.9,6.5,-6.5,5.88,0.85,-1.97,2740.0,13331.51,4802.54,-7977.74,27.2,4941.0,49.0,-118.0,3.317,0.21,-0.105,4.885,0.701,-1.636,286.49042,38.374908,14.604,1,False,True,66.89696959750826,2267.2632198531937,117908.19472499998
0,0,0,1,1.4725859,1.522e-05,-1.522e-05,0.377,0.088,-0.377,132.92731,0.00793,-0.00793,2.953,0.263,-0.263,84.4,8.0,-8.0,0.93,0.31,-0.1,1662.0,1801.98,1821.35,-583.48,13.3,6077.0,190.0,-232.0,4.471,0.054,-0.216,0.999,0.333,-0.111,287.64566,48.638821,15.117,0,False,True,28.581094283408643,1937.610819773312,6064.8520770000005
0,1,0,0,1.47258471,4.23e-07,-4.23e-07,0.75,0.022,-0.021,132.92769,0.000142,-0.000142,4.76885,0.00858,-0.00858,224010.0,327.0,-327.0,123.25,32.03,-39.16,2705.0,12617.53,10057.47,-7672.31,741.5,7360.0,232.0,-310.0,4.008,0.24,-0.16,2.024,0.526,-0.643,287.64722,48.646679,14.206,0,False,True,46973.579170328456,102.37346772922136,30150.799359999997
